task_id,variant,provider,model,sample_index,requested_temperature,effective_temperature,oracle_spec_label,oracle_spec,syntax_ok,loc,function_count,class_count,cc_total,cc_average,cc_max,maintainability_index,max_nesting_depth,pytest_passed,pytest_timed_out,judge_score,judge_skipped,stress_passed,maintenance_token_overhead,maintenance_failure_type,maintenance_failure_detail,context_ablation_pass_at_1,context_ablation_token_overhead,context_ablation_failure_type,context_ablation_failure_detail,stress_duration_seconds
audit_trail_builder,baseline_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,custom_spec_override,"Regulatory Audit Trail Standard RAT-9:
- Every audit record must carry source_system, actor_id, and a monotonic sequence number.
- Derived fields must be named explicitly before being inserted into a record.
- Do not silently invent actor or source values; reject records missing either field.",True,58,1,0,10,10.0,10,79.002,3,False,False,8,False,True,1512,none,,True,476,none,,12.923
audit_trail_builder,baseline_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,custom_spec_override,"Regulatory Audit Trail Standard RAT-9:
- Every audit record must carry source_system, actor_id, and a monotonic sequence number.
- Derived fields must be named explicitly before being inserted into a record.
- Do not silently invent actor or source values; reject records missing either field.",True,67,1,0,12,12.0,12,81.969,3,True,False,8,False,True,1654,none,,True,476,none,,15.075
audit_trail_builder,human_reference,human,expert,0,,,custom_spec_override,"Regulatory Audit Trail Standard RAT-9:
- Every audit record must carry source_system, actor_id, and a monotonic sequence number.
- Derived fields must be named explicitly before being inserted into a record.
- Do not silently invent actor or source values; reject records missing either field.",True,8,1,0,4,4.0,4,69.841,2,True,False,7,False,True,576,none,,True,486,none,,10.024
audit_trail_builder,oracle_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,custom_spec_override,"Regulatory Audit Trail Standard RAT-9:
- Every audit record must carry source_system, actor_id, and a monotonic sequence number.
- Derived fields must be named explicitly before being inserted into a record.
- Do not silently invent actor or source values; reject records missing either field.",True,54,1,1,9,4.5,8,82.239,2,False,False,9,False,True,1633,none,,True,486,none,,16.189
audit_trail_builder,oracle_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,custom_spec_override,"Regulatory Audit Trail Standard RAT-9:
- Every audit record must carry source_system, actor_id, and a monotonic sequence number.
- Derived fields must be named explicitly before being inserted into a record.
- Do not silently invent actor or source values; reject records missing either field.",True,48,1,1,7,3.5,6,87.522,3,False,False,9,False,True,1526,none,,True,491,none,,15.768
audit_trail_builder,oracle_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,custom_spec_override,"Regulatory Audit Trail Standard RAT-9:
- Every audit record must carry source_system, actor_id, and a monotonic sequence number.
- Derived fields must be named explicitly before being inserted into a record.
- Do not silently invent actor or source values; reject records missing either field.",True,45,1,0,4,4.0,4,87.646,2,False,False,9,False,True,1370,none,,True,476,none,,14.544
circuit_breaker,baseline_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,52,6,2,19,2.375,7,63.218,3,False,False,9,False,False,1374,assertion_failure,>       assert breaker.failure_threshold == 2,True,864,none,,19.786
circuit_breaker,baseline_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,110,7,2,22,2.444,4,71.681,2,True,False,9,False,False,2612,assertion_failure,>       assert breaker.failure_threshold == 2,True,817,none,,19.511
circuit_breaker,baseline_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,52,6,2,22,2.75,4,57.028,2,False,False,9,False,False,1360,assertion_failure,>       assert breaker.failure_threshold == 2,True,806,none,,16.907
circuit_breaker,human_reference,human,expert,0,,,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,28,2,1,16,5.333,6,51.613,3,True,False,9,False,True,975,none,,True,857,none,,15.883
circuit_breaker,oracle_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,117,9,2,21,1.909,3,70.926,2,False,False,9,False,True,2941,none,,True,860,none,,23.403
circuit_breaker,oracle_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,92,7,2,19,2.111,5,74.04,3,False,False,9,False,True,2454,none,,True,853,none,,20.05
circuit_breaker,oracle_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,51,4,2,18,3.0,9,55.748,3,False,False,9,False,True,1313,none,,True,817,none,,14.853
cli_argument_validation,baseline_generation,anthropic,claude-sonnet-4-6,0,0.8,0.8,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,85,1,0,13,13.0,13,73.634,3,True,False,8,False,True,2033,none,,True,942,none,,19.091
cli_argument_validation,baseline_generation,anthropic,claude-sonnet-4-6,1,0.8,0.8,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,72,1,0,15,15.0,15,72.732,5,True,False,8,False,True,1927,none,,True,921,none,,19.594
cli_argument_validation,baseline_generation,anthropic,claude-sonnet-4-6,2,0.8,0.8,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,91,1,0,14,14.0,14,72.539,3,True,False,8,False,True,2140,none,,True,897,none,,39.716
